product_name,aspect,score,label
9_bioheal,가성비,0.7,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,가성비,0.622,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,백탁,0.267,긍정
9_bioheal,끈적임,0.267,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,보습력,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,가성비,0.4,긍정
9_bioheal,끈적임,-0.48,부정
9_bioheal,끈적임,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,가성비,-0.133,부정
9_bioheal,발림성,0.7,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,쿨링감,0.0,중립
9_bioheal,자극,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,백탁,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.26,긍정
9_bioheal,트러블,-0.2,부정
9_bioheal,발림성,0.0,중립
9_bioheal,자극,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,향냄새,0.8,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,톤업,0.4,긍정
9_bioheal,향냄새,-0.34,부정
9_bioheal,지성,-0.28,부정
9_bioheal,톤업,-0.28,부정
9_bioheal,향냄새,-0.28,부정
9_bioheal,가성비,0.6,긍정
9_bioheal,지성,-0.14,부정
9_bioheal,발림성,0.267,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,지성,-0.4,부정
9_bioheal,가성비,0.6,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,흡수력,0.4,긍정
9_bioheal,발림성,0.533,긍정
9_bioheal,용량,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,1.12,긍정
9_bioheal,자극,1.12,긍정
9_bioheal,용량,0.6,긍정
9_bioheal,발림성,1.12,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,백탁,0.0,중립
9_bioheal,보습력,0.8,긍정
9_bioheal,발림성,0.533,긍정
9_bioheal,흡수력,0.6,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,구성상품,0.8,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,끈적임,-0.8,부정
9_bioheal,가성비,0.4,긍정
9_bioheal,발림성,0.6,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,유분기,0.8,긍정
9_bioheal,발림성,0.6,긍정
9_bioheal,발림성,-0.2,부정
9_bioheal,가성비,0.133,긍정
9_bioheal,자극,-0.8,부정
9_bioheal,발림성,0.4,긍정
9_bioheal,트러블,0.6,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,트러블,0.8,긍정
9_bioheal,자극,1.12,긍정
9_bioheal,톤업,-1.12,부정
9_bioheal,보습력,0.4,긍정
9_bioheal,향냄새,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.2,긍정
9_bioheal,백탁,0.2,긍정
9_bioheal,가성비,-0.6,부정
9_bioheal,발림성,0.0,중립
9_bioheal,끈적임,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.533,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.624,긍정
9_bioheal,가성비,0.533,긍정
9_bioheal,자극,0.267,긍정
9_bioheal,발림성,0.907,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,밀착력,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,톤업,0.0,중립
9_bioheal,트러블,0.187,긍정
9_bioheal,자극,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,트러블,1.12,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,끈적임,-0.4,부정
9_bioheal,발림성,-0.2,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,백탁,0.0,중립
9_bioheal,지성,0.8,긍정
9_bioheal,톤업,-0.8,부정
9_bioheal,발림성,0.4,긍정
9_bioheal,가성비,0.48,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,유분기,-0.2,부정
9_bioheal,발림성,0.0,중립
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,-0.4,부정
9_bioheal,백탁,-0.8,부정
9_bioheal,발림성,0.56,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,끈적임,0.8,긍정
9_bioheal,톤업,0.4,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,유지력,0.8,긍정
9_bioheal,톤업,-0.28,부정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,끈적임,0.366,긍정
9_bioheal,발림성,0.36,긍정
9_bioheal,흡수력,0.253,긍정
9_bioheal,트러블,0.0,중립
9_bioheal,톤업,-0.2,부정
9_bioheal,유기자차,-0.8,부정
9_bioheal,톤업,0.8,긍정
9_bioheal,백탁,0.8,긍정
9_bioheal,향냄새,-1.12,부정
9_bioheal,백탁,0.8,긍정
9_bioheal,끈적임,-0.267,부정
9_bioheal,발림성,0.96,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,가성비,0.533,긍정
9_bioheal,구성상품,0.5,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,-0.56,부정
9_bioheal,백탁,-0.2,부정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-1.12,부정
9_bioheal,톤업,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.7,긍정
9_bioheal,흡수력,0.7,긍정
9_bioheal,유기자차,-0.4,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,끈적임,0.0,중립
9_bioheal,흡수력,0.267,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,밀착력,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,자극,0.4,긍정
9_bioheal,향냄새,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.0,중립
9_bioheal,자외선차단,0.8,긍정
9_bioheal,톤업,0.34,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,가성비,0.533,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,가성비,0.667,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,가성비,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,-0.267,부정
9_bioheal,발림성,0.0,중립
9_bioheal,가성비,0.6,긍정
9_bioheal,백탁,0.16,긍정
9_bioheal,톤업,0.267,긍정
9_bioheal,유기자차,1.12,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,끈적임,0.0,중립
9_bioheal,발림성,1.12,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,끈적임,0.8,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,톤업,0.4,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,끈적임,0.667,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.533,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,가성비,0.37,긍정
9_bioheal,가성비,0.571,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,쿨링감,0.28,긍정
9_bioheal,발림성,0.4,긍정
9_bioheal,흡수력,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,지성,-0.8,부정
9_bioheal,발림성,0.133,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,보습력,0.8,긍정
9_bioheal,향냄새,-0.267,부정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,백탁,-0.267,부정
9_bioheal,발림성,0.267,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,백탁,-0.8,부정
9_bioheal,가성비,0.4,긍정
9_bioheal,가성비,0.28,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,구성상품,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자외선차단,-0.8,부정
9_bioheal,무기자차,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,향냄새,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,보습력,0.8,긍정
9_bioheal,향냄새,0.96,긍정
9_bioheal,백탁,-0.6,부정
9_bioheal,향냄새,0.6,긍정
9_bioheal,백탁,0.0,중립
9_bioheal,향냄새,0.686,긍정
9_bioheal,가성비,0.28,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,백탁,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,용량,0.4,긍정
9_bioheal,가성비,0.2,긍정
9_bioheal,흡수력,0.267,긍정
9_bioheal,가성비,0.533,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.4,긍정
9_bioheal,유지력,0.8,긍정
9_bioheal,톤업,1.12,긍정
9_bioheal,자극,0.4,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,백탁,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,발림성,-0.4,부정
9_bioheal,발림성,-0.16,부정
9_bioheal,무기자차,0.4,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,자극,-1.12,부정
9_bioheal,향냄새,0.8,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,보습력,0.6,긍정
9_bioheal,끈적임,-0.56,부정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,0.0,중립
9_bioheal,끈적임,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,지성,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,지성,-0.4,부정
9_bioheal,향냄새,-0.4,부정
9_bioheal,발림성,0.96,긍정
9_bioheal,백탁,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,유분기,0.8,긍정
9_bioheal,끈적임,0.0,중립
9_bioheal,자극,0.8,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,발림성,-0.4,부정
9_bioheal,끈적임,-0.48,부정
9_bioheal,밀착력,-0.267,부정
9_bioheal,발림성,0.0,중립
9_bioheal,끈적임,0.089,긍정
9_bioheal,밀착력,0.0,중립
9_bioheal,발림성,0.0,중립
9_bioheal,끈적임,0.089,긍정
9_bioheal,밀착력,0.0,중립
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,용량,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,보습력,0.0,중립
9_bioheal,가성비,0.7,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,발림성,0.16,긍정
9_bioheal,백탁,-0.4,부정
9_bioheal,끈적임,0.0,중립
9_bioheal,자극,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,가성비,0.667,긍정
9_bioheal,구성상품,0.667,긍정
9_bioheal,끈적임,-0.8,부정
9_bioheal,보습력,0.8,긍정
9_bioheal,자극,-0.8,부정
9_bioheal,트러블,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,톤업,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,가성비,0.667,긍정
9_bioheal,톤업,-0.56,부정
9_bioheal,유기자차,-0.4,부정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,가성비,0.28,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,보습력,0.96,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,흡수력,0.2,긍정
9_bioheal,자극,-0.4,부정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,무기자차,-0.4,부정
9_bioheal,유기자차,-0.4,부정
9_bioheal,유기자차,-0.8,부정
9_bioheal,발림성,0.846,긍정
9_bioheal,끈적임,-0.56,부정
9_bioheal,향냄새,0.8,긍정
9_bioheal,발림성,0.56,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,흡수력,0.96,긍정
9_bioheal,트러블,0.0,중립
9_bioheal,보습력,1.12,긍정
9_bioheal,무기자차,-0.8,부정
9_bioheal,발림성,-0.16,부정
9_bioheal,트러블,0.56,긍정
9_bioheal,보습력,0.4,긍정
9_bioheal,발림성,0.48,긍정
9_bioheal,가성비,0.48,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,트러블,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,톤업,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,발림성,-0.667,부정
9_bioheal,용량,0.4,긍정
9_bioheal,자극,-0.6,부정
9_bioheal,톤업,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,1.12,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,용량,1.12,긍정
9_bioheal,가성비,-0.28,부정
9_bioheal,끈적임,0.0,중립
9_bioheal,자극,-0.8,부정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.48,긍정
9_bioheal,백탁,-0.4,부정
9_bioheal,지성,0.56,긍정
9_bioheal,톤업,0.28,긍정
9_bioheal,가성비,0.667,긍정
9_bioheal,지성,-0.84,부정
9_bioheal,흡수력,0.0,중립
9_bioheal,발림성,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,-0.56,부정
9_bioheal,유기자차,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.64,긍정
9_bioheal,가성비,0.571,긍정
9_bioheal,트러블,0.0,중립
9_bioheal,트러블,0.0,중립
9_bioheal,톤업,-0.2,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,밀착력,0.8,긍정
9_bioheal,구성상품,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,가성비,0.0,중립
9_bioheal,발림성,-0.057,부정
9_bioheal,끈적임,0.7,긍정
9_bioheal,가성비,0.4,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,끈적임,-0.8,부정
9_bioheal,가성비,0.4,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,유지력,0.267,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,백탁,0.267,긍정
9_bioheal,흡수력,-0.4,부정
9_bioheal,트러블,0.8,긍정
9_bioheal,향냄새,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,보습력,0.8,긍정
9_bioheal,끈적임,0.0,중립
9_bioheal,흡수력,0.0,중립
9_bioheal,흡수력,-0.1,부정
9_bioheal,발림성,0.6,긍정
9_bioheal,발림성,0.667,긍정
9_bioheal,백탁,-0.133,부정
9_bioheal,가성비,0.533,긍정
9_bioheal,백탁,-0.133,부정
9_bioheal,흡수력,0.6,긍정
9_bioheal,흡수력,0.4,긍정
9_bioheal,자극,-0.8,부정
9_bioheal,자극,0.76,긍정
9_bioheal,끈적임,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,지성,-0.12,부정
9_bioheal,톤업,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,밀착력,0.4,긍정
9_bioheal,발림성,0.667,긍정
9_bioheal,보습력,0.6,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,끈적임,0.0,중립
9_bioheal,구성상품,-0.8,부정
9_bioheal,지성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,1.12,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,흡수력,0.267,긍정
9_bioheal,발림성,0.96,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,가성비,-0.3,부정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,톤업,0.267,긍정
9_bioheal,발림성,0.096,긍정
9_bioheal,자극,-0.8,부정
9_bioheal,유분기,-0.8,부정
9_bioheal,자극,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,가성비,0.533,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,가성비,0.7,긍정
9_bioheal,발림성,0.267,긍정
9_bioheal,끈적임,0.8,긍정
9_bioheal,발림성,0.667,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,1.12,긍정
9_bioheal,유지력,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,구성상품,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,향냄새,0.8,긍정
9_bioheal,끈적임,0.8,긍정
9_bioheal,가성비,0.7,긍정
9_bioheal,끈적임,-0.8,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,0.667,긍정
9_bioheal,가성비,0.6,긍정
9_bioheal,용량,-0.28,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,-0.8,부정
9_bioheal,자극,-0.8,부정
9_bioheal,백탁,0.8,긍정
9_bioheal,발림성,-0.8,부정
9_bioheal,끈적임,-0.267,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,끈적임,-0.8,부정
9_bioheal,발림성,0.6,긍정
9_bioheal,발림성,0.68,긍정
9_bioheal,끈적임,-0.187,부정
9_bioheal,자극,-0.96,부정
9_bioheal,용량,0.4,긍정
9_bioheal,가성비,0.667,긍정
9_bioheal,흡수력,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,유분기,-0.8,부정
9_bioheal,가성비,0.6,긍정
9_bioheal,발림성,0.4,긍정
9_bioheal,지성,0.533,긍정
9_bioheal,자외선차단,0.8,긍정
9_bioheal,향냄새,-0.8,부정
9_bioheal,흡수력,0.8,긍정
9_bioheal,끈적임,-0.56,부정
9_bioheal,발림성,0.267,긍정
9_bioheal,발림성,0.96,긍정
9_bioheal,지성,-0.08,부정
9_bioheal,무기자차,-0.48,부정
9_bioheal,유기자차,-0.4,부정
9_bioheal,유분기,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,트러블,0.8,긍정
9_bioheal,지성,-0.8,부정
9_bioheal,유분기,-0.267,부정
9_bioheal,발림성,0.8,긍정
9_bioheal,자극,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.8,긍정
9_bioheal,백탁,0.8,긍정
9_bioheal,톤업,0.8,긍정
9_bioheal,트러블,0.8,긍정
9_bioheal,지성,0.8,긍정
9_bioheal,발림성,0.0,중립
9_bioheal,발림성,0.8,긍정
9_bioheal,흡수력,0.8,긍정
7_aestura,자극,0.4,긍정
7_aestura,지성,-0.8,부정
7_aestura,향냄새,0.8,긍정
7_aestura,발림성,-0.133,부정
7_aestura,백탁,0.0,중립
7_aestura,자극,-0.216,부정
7_aestura,무기자차,0.0,중립
7_aestura,자극,-0.42,부정
7_aestura,가성비,-0.373,부정
7_aestura,구성상품,0.8,긍정
7_aestura,자극,-0.8,부정
7_aestura,백탁,-0.4,부정
7_aestura,트러블,0.2,긍정
7_aestura,발림성,0.8,긍정
7_aestura,흡수력,0.8,긍정
7_aestura,끈적임,0.8,긍정
7_aestura,보습력,0.8,긍정
7_aestura,트러블,0.667,긍정
7_aestura,발림성,-0.8,부정
7_aestura,보습력,-0.6,부정
7_aestura,자극,-0.8,부정
7_aestura,가성비,0.28,긍정
7_aestura,백탁,-0.2,부정
7_aestura,끈적임,-0.6,부정
7_aestura,가성비,0.571,긍정
7_aestura,발림성,0.187,긍정
7_aestura,무기자차,-0.8,부정
7_aestura,자외선차단,0.4,긍정
7_aestura,자극,0.8,긍정
7_aestura,유기자차,-0.8,부정
7_aestura,자외선차단,0.8,긍정
7_aestura,톤업,0.8,긍정
7_aestura,자극,0.533,긍정
7_aestura,발림성,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,용량,0.8,긍정
7_aestura,발림성,0.8,긍정
7_aestura,트러블,-0.6,부정
7_aestura,지성,0.8,긍정
7_aestura,자외선차단,0.8,긍정
7_aestura,무기자차,0.16,긍정
7_aestura,유분기,0.8,긍정
7_aestura,무기자차,0.0,중립
7_aestura,유기자차,-0.8,부정
7_aestura,발림성,0.8,긍정
7_aestura,무기자차,1.12,긍정
7_aestura,자극,-0.8,부정
7_aestura,무기자차,-0.8,부정
7_aestura,자극,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,발림성,0.267,긍정
7_aestura,톤업,0.4,긍정
7_aestura,발림성,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,발림성,0.133,긍정
7_aestura,트러블,0.0,중립
7_aestura,자극,-0.8,부정
7_aestura,자극,0.8,긍정
7_aestura,지성,0.2,긍정
7_aestura,유분기,-0.84,부정
7_aestura,자극,-0.8,부정
7_aestura,자극,0.8,긍정
7_aestura,지성,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,자극,-0.8,부정
7_aestura,발림성,0.8,긍정
7_aestura,발림성,0.267,긍정
7_aestura,백탁,0.267,긍정
7_aestura,끈적임,0.267,긍정
7_aestura,자극,-0.267,부정
7_aestura,발림성,0.8,긍정
7_aestura,백탁,0.8,긍정
7_aestura,자외선차단,0.6,긍정
7_aestura,잡티,0.4,긍정
7_aestura,발림성,0.8,긍정
7_aestura,백탁,0.8,긍정
7_aestura,자외선차단,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,흡수력,0.8,긍정
7_aestura,끈적임,0.5,긍정
7_aestura,자극,0.4,긍정
7_aestura,유분기,0.8,긍정
7_aestura,발림성,-0.4,부정
7_aestura,보습력,0.28,긍정
7_aestura,지성,0.6,긍정
7_aestura,무기자차,-0.8,부정
7_aestura,백탁,0.8,긍정
7_aestura,보습력,-0.4,부정
7_aestura,트러블,-0.8,부정
7_aestura,트러블,-0.4,부정
7_aestura,자극,0.8,긍정
7_aestura,발림성,-0.8,부정
7_aestura,발림성,0.4,긍정
7_aestura,톤업,0.0,중립
7_aestura,자극,-0.8,부정
7_aestura,자극,-0.8,부정
7_aestura,발림성,0.6,긍정
7_aestura,백탁,-0.4,부정
7_aestura,백탁,-1.12,부정
7_aestura,무기자차,0.8,긍정
7_aestura,유기자차,0.8,긍정
7_aestura,구성상품,0.8,긍정
7_aestura,흡수력,0.8,긍정
7_aestura,백탁,0.8,긍정
7_aestura,톤업,0.8,긍정
7_aestura,백탁,0.8,긍정
7_aestura,가성비,0.4,긍정
7_aestura,발림성,0.8,긍정
7_aestura,발림성,0.8,긍정
7_aestura,보습력,0.8,긍정
7_aestura,자극,-0.8,부정
7_aestura,향냄새,-0.8,부정
7_aestura,보습력,0.667,긍정
7_aestura,자외선차단,-0.373,부정
7_aestura,발림성,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,가성비,0.4,긍정
7_aestura,구성상품,0.4,긍정
7_aestura,용량,0.4,긍정
7_aestura,트러블,-0.8,부정
7_aestura,가성비,-0.2,부정
7_aestura,자극,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,백탁,-0.8,부정
7_aestura,끈적임,0.267,긍정
7_aestura,흡수력,0.396,긍정
7_aestura,무기자차,0.0,중립
7_aestura,트러블,0.8,긍정
7_aestura,백탁,0.56,긍정
7_aestura,발림성,0.8,긍정
7_aestura,발림성,0.8,긍정
7_aestura,트러블,0.8,긍정
7_aestura,발림성,0.0,중립
7_aestura,무기자차,0.8,긍정
7_aestura,발림성,0.4,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,유분기,0.4,긍정
7_aestura,발림성,0.8,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,백탁,-0.8,부정
7_aestura,무기자차,0.7,긍정
7_aestura,발림성,-0.4,부정
7_aestura,트러블,0.4,긍정
7_aestura,발림성,0.4,긍정
7_aestura,백탁,0.0,중립
7_aestura,보습력,0.28,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,발림성,0.8,긍정
7_aestura,톤업,0.8,긍정
7_aestura,자극,-0.8,부정
7_aestura,발림성,-0.8,부정
7_aestura,백탁,-0.8,부정
7_aestura,발림성,0.267,긍정
7_aestura,자극,-0.8,부정
7_aestura,무기자차,0.8,긍정
7_aestura,백탁,-0.8,부정
7_aestura,지성,0.8,긍정
7_aestura,용량,-0.4,부정
7_aestura,자극,-0.6,부정
7_aestura,자외선차단,-0.8,부정
7_aestura,무기자차,0.8,긍정
7_aestura,발림성,0.8,긍정
7_aestura,보습력,0.8,긍정
7_aestura,발림성,0.12,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,지성,0.4,긍정
7_aestura,백탁,0.4,긍정
7_aestura,트러블,-0.8,부정
7_aestura,발림성,0.16,긍정
7_aestura,흡수력,0.4,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,무기자차,-0.8,부정
7_aestura,자외선차단,0.6,긍정
7_aestura,무기자차,0.4,긍정
7_aestura,발림성,0.4,긍정
7_aestura,자극,0.8,긍정
7_aestura,무기자차,0.6,긍정
7_aestura,무기자차,0.8,긍정
7_aestura,유기자차,0.8,긍정
7_aestura,발림성,0.252,긍정
7_aestura,보습력,-0.28,부정
7_aestura,트러블,0.4,긍정
7_aestura,톤업,-0.4,부정
7_aestura,무기자차,0.4,긍정
7_aestura,발림성,-0.2,부정
7_aestura,끈적임,0.133,긍정
